120.4583,   38.9686,   -15.50
120.4750,   38.9686,   -14.20
120.4917,   38.9686,   -13.20
120.5083,   38.9686,   -12.80
120.5250,   38.9686,   -12.60
120.5417,   38.9686,   -12.30
120.5583,   38.9686,   -11.60
120.5750,   38.9686,   -10.10
120.5917,   38.9686,   -7.70
120.6083,   38.9686,   -5.20
120.6250,   38.9686,   -3.20
120.6417,   38.9686,   -1.50
120.6583,   38.9686,   0.30
120.6750,   38.9686,   2.10
120.6917,   38.9686,   3.70
120.7083,   38.9686,   5.30
120.7250,   38.9686,   6.60
120.7417,   38.9686,   6.70
120.7583,   38.9686,   5.40
120.7750,   38.9686,   3.50
120.7917,   38.9686,   2.10
120.8083,   38.9686,   1.90
120.8250,   38.9686,   2.40
120.8417,   38.9686,   3.20
120.8583,   38.9686,   3.80
120.8750,   38.9686,   4.10
120.8917,   38.9686,   4.40
120.9083,   38.9686,   5.30
120.9250,   38.9686,   6.50
120.9417,   38.9686,   7.00
120.9583,   38.9686,   6.10
120.9750,   38.9686,   4.60
120.9917,   38.9686,   3.80
121.0083,   38.9686,   4.60
121.0250,   38.9686,   6.60
121.0417,   38.9686,   8.20
121.0583,   38.9686,   8.70
121.0750,   38.9686,   8.40
121.0917,   38.9686,   7.90
121.1083,   38.9686,   6.70
121.1250,   38.9686,   5.00
121.1417,   38.9686,   4.70
121.1583,   38.9686,   6.90
121.1750,   38.9686,   9.80
121.1917,   38.9686,   10.70
121.2083,   38.9686,   9.40
121.2250,   38.9686,   7.70
121.2417,   38.9686,   7.80
121.2583,   38.9686,   10.40
121.2750,   38.9686,   14.20
121.2917,   38.9686,   17.40
121.3083,   38.9686,   19.80
121.3250,   38.9686,   22.20
121.3417,   38.9686,   24.20
121.3583,   38.9686,   25.60
121.3750,   38.9686,   26.60
121.3917,   38.9686,   27.30
121.4083,   38.9686,   27.60
121.4250,   38.9686,   27.70
121.4417,   38.9686,   27.40
121.4583,   38.9686,   26.90
121.4750,   38.9686,   26.20
121.4917,   38.9686,   25.30
121.5083,   38.9686,   24.50
121.5250,   38.9686,   23.70
121.5417,   38.9686,   23.30
121.5583,   38.9686,   23.20
121.5750,   38.9686,   23.60
121.5917,   38.9686,   24.30
121.6083,   38.9686,   25.30
121.6250,   38.9686,   26.00
121.6417,   38.9686,   25.40
121.6583,   38.9686,   23.10
121.6750,   38.9686,   19.30
121.6917,   38.9686,   15.60
121.7083,   38.9686,   13.60
121.7250,   38.9686,   14.70
121.7417,   38.9686,   19.00
121.7583,   38.9686,   25.10
121.7750,   38.9686,   30.40
121.7917,   38.9686,   33.50
121.8083,   38.9686,   34.80
121.8250,   38.9686,   35.80
121.8417,   38.9686,   37.10
121.8583,   38.9686,   38.20
121.8750,   38.9686,   38.30
121.8917,   38.9686,   36.40
121.9083,   38.9686,   33.00
121.9250,   38.9686,   29.20
121.9417,   38.9686,   26.10
121.9583,   38.9686,   23.90
121.9750,   38.9686,   22.50
121.9917,   38.9686,   21.30
122.0083,   38.9686,   20.30
122.0250,   38.9686,   19.10
122.0417,   38.9686,   16.80
122.0583,   38.9686,   13.30
122.0750,   38.9686,   9.90
122.0917,   38.9686,   7.90
122.1083,   38.9686,   7.70
122.1250,   38.9686,   8.30
122.1417,   38.9686,   9.10
122.1583,   38.9686,   9.40
122.1750,   38.9686,   8.60
